review_threshold,hold_threshold,approval_rate,review_rate,hold_rate,total_intervention_rate,risky_order_recall,intervention_precision,false_positive_count,false_negative_count,review_cost,hold_cost,missed_risk_cost,total_estimated_cost,feasibility_status,rejection_reason
0.55,0.7,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.71,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.72,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.73,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.74,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.75,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.76,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.77,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.78,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.79,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.8,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.81,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.82,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.83,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.84,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.85,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.86,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.87,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.88,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.89,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.9,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.91,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.92,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.93,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.94,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.95,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.96,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.97,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.98,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.55,0.99,0.99,0.01,0.0,0.01,0.030534351145038167,0.5,4,127,720.013,0.0,142884.32000000004,143604.33300000004,Feasible,N/A
0.56,0.57,0.99125,0.00125,0.0075,0.00875,0.030534351145038167,0.5714285714285714,3,127,77.951,900.0,142884.32000000004,143862.27100000004,Feasible,N/A
0.56,0.58,0.99125,0.0025,0.00625,0.00875,0.030534351145038167,0.5714285714285714,3,127,127.951,750.0,142884.32000000004,143762.27100000004,Feasible,N/A
0.56,0.59,0.99125,0.0025,0.00625,0.00875,0.030534351145038167,0.5714285714285714,3,127,127.951,750.0,142884.32000000004,143762.27100000004,Feasible,N/A
0.56,0.6,0.99125,0.00375,0.005,0.00875,0.030534351145038167,0.5714285714285714,3,127,259.941,600.0,142884.32000000004,143744.26100000003,Feasible,N/A
0.56,0.61,0.99125,0.00375,0.005,0.00875,0.030534351145038167,0.5714285714285714,3,127,259.941,600.0,142884.32000000004,143744.26100000003,Feasible,N/A
0.56,0.62,0.99125,0.00375,0.005,0.00875,0.030534351145038167,0.5714285714285714,3,127,259.941,600.0,142884.32000000004,143744.26100000003,Feasible,N/A
0.56,0.63,0.99125,0.00625,0.0025,0.00875,0.030534351145038167,0.5714285714285714,3,127,497.396,300.0,142884.32000000004,143681.71600000004,Feasible,N/A
0.56,0.64,0.99125,0.0075,0.00125,0.00875,0.030534351145038167,0.5714285714285714,3,127,620.013,150.0,142884.32000000004,143654.33300000004,Feasible,N/A
0.56,0.65,0.99125,0.0075,0.00125,0.00875,0.030534351145038167,0.5714285714285714,3,127,620.013,150.0,142884.32000000004,143654.33300000004,Feasible,N/A
0.56,0.66,0.99125,0.0075,0.00125,0.00875,0.030534351145038167,0.5714285714285714,3,127,620.013,150.0,142884.32000000004,143654.33300000004,Feasible,N/A
0.56,0.67,0.99125,0.0075,0.00125,0.00875,0.030534351145038167,0.5714285714285714,3,127,620.013,150.0,142884.32000000004,143654.33300000004,Feasible,N/A
0.56,0.68,0.99125,0.0075,0.00125,0.00875,0.030534351145038167,0.5714285714285714,3,127,620.013,150.0,142884.32000000004,143654.33300000004,Feasible,N/A
0.56,0.69,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.7,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.71,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.72,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.73,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.74,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.75,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.76,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.77,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.78,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.79,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.8,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.81,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.82,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.83,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.84,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.85,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.86,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.87,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.88,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.89,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.9,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.91,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.92,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.93,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.94,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.95,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.96,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.97,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.98,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.56,0.99,0.99125,0.00875,0.0,0.00875,0.030534351145038167,0.5714285714285714,3,127,670.013,0.0,142884.32000000004,143554.33300000004,Feasible,N/A
0.57,0.58,0.9925,0.00125,0.00625,0.0075,0.022900763358778626,0.5,3,128,50.0,750.0,143163.83000000002,143963.83000000002,Feasible,N/A
0.57,0.59,0.9925,0.00125,0.00625,0.0075,0.022900763358778626,0.5,3,128,50.0,750.0,143163.83000000002,143963.83000000002,Feasible,N/A
0.57,0.6,0.9925,0.0025,0.005,0.0075,0.022900763358778626,0.5,3,128,181.99,600.0,143163.83000000002,143945.82,Feasible,N/A
0.57,0.61,0.9925,0.0025,0.005,0.0075,0.022900763358778626,0.5,3,128,181.99,600.0,143163.83000000002,143945.82,Feasible,N/A
0.57,0.62,0.9925,0.0025,0.005,0.0075,0.022900763358778626,0.5,3,128,181.99,600.0,143163.83000000002,143945.82,Feasible,N/A
0.57,0.63,0.9925,0.005,0.0025,0.0075,0.022900763358778626,0.5,3,128,419.445,300.0,143163.83000000002,143883.27500000002,Feasible,N/A
0.57,0.64,0.9925,0.00625,0.00125,0.0075,0.022900763358778626,0.5,3,128,542.062,150.0,143163.83000000002,143855.89200000002,Feasible,N/A
0.57,0.65,0.9925,0.00625,0.00125,0.0075,0.022900763358778626,0.5,3,128,542.062,150.0,143163.83000000002,143855.89200000002,Feasible,N/A
0.57,0.66,0.9925,0.00625,0.00125,0.0075,0.022900763358778626,0.5,3,128,542.062,150.0,143163.83000000002,143855.89200000002,Feasible,N/A
0.57,0.67,0.9925,0.00625,0.00125,0.0075,0.022900763358778626,0.5,3,128,542.062,150.0,143163.83000000002,143855.89200000002,Feasible,N/A
0.57,0.68,0.9925,0.00625,0.00125,0.0075,0.022900763358778626,0.5,3,128,542.062,150.0,143163.83000000002,143855.89200000002,Feasible,N/A
0.57,0.69,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.7,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.71,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.72,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.73,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.74,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.75,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.76,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.77,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.78,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.79,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.8,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.81,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.82,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.83,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.84,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.85,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.86,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.87,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.88,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.89,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.9,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.91,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.92,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.93,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.94,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.95,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.96,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.97,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.98,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.57,0.99,0.9925,0.0075,0.0,0.0075,0.022900763358778626,0.5,3,128,592.062,0.0,143163.83000000002,143755.89200000002,Feasible,N/A
0.58,0.59,0.99375,0.0,0.00625,0.00625,0.022900763358778626,0.6,2,128,0.0,750.0,143163.83000000002,143913.83000000002,Feasible,N/A
0.58,0.6,0.99375,0.00125,0.005,0.00625,0.022900763358778626,0.6,2,128,131.99,600.0,143163.83000000002,143895.82,Feasible,N/A
0.58,0.61,0.99375,0.00125,0.005,0.00625,0.022900763358778626,0.6,2,128,131.99,600.0,143163.83000000002,143895.82,Feasible,N/A
0.58,0.62,0.99375,0.00125,0.005,0.00625,0.022900763358778626,0.6,2,128,131.99,600.0,143163.83000000002,143895.82,Feasible,N/A
0.58,0.63,0.99375,0.00375,0.0025,0.00625,0.022900763358778626,0.6,2,128,369.445,300.0,143163.83000000002,143833.27500000002,Feasible,N/A
0.58,0.64,0.99375,0.005,0.00125,0.00625,0.022900763358778626,0.6,2,128,492.062,150.0,143163.83000000002,143805.89200000002,Feasible,N/A
0.58,0.65,0.99375,0.005,0.00125,0.00625,0.022900763358778626,0.6,2,128,492.062,150.0,143163.83000000002,143805.89200000002,Feasible,N/A
0.58,0.66,0.99375,0.005,0.00125,0.00625,0.022900763358778626,0.6,2,128,492.062,150.0,143163.83000000002,143805.89200000002,Feasible,N/A
0.58,0.67,0.99375,0.005,0.00125,0.00625,0.022900763358778626,0.6,2,128,492.062,150.0,143163.83000000002,143805.89200000002,Feasible,N/A
0.58,0.68,0.99375,0.005,0.00125,0.00625,0.022900763358778626,0.6,2,128,492.062,150.0,143163.83000000002,143805.89200000002,Feasible,N/A
0.58,0.69,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.7,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.71,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.72,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.73,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.74,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.75,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.76,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.77,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.78,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.79,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.8,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.81,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.82,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.83,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.84,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.85,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.86,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.87,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.88,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.89,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.9,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.91,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.92,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.93,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.94,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.95,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.96,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.97,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.98,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.58,0.99,0.99375,0.00625,0.0,0.00625,0.022900763358778626,0.6,2,128,542.062,0.0,143163.83000000002,143705.89200000002,Feasible,N/A
0.59,0.6,0.99375,0.00125,0.005,0.00625,0.022900763358778626,0.6,2,128,131.99,600.0,143163.83000000002,143895.82,Feasible,N/A
0.59,0.61,0.99375,0.00125,0.005,0.00625,0.022900763358778626,0.6,2,128,131.99,600.0,143163.83000000002,143895.82,Feasible,N/A
0.59,0.62,0.99375,0.00125,0.005,0.00625,0.022900763358778626,0.6,2,128,131.99,600.0,143163.83000000002,143895.82,Feasible,N/A
0.59,0.63,0.99375,0.00375,0.0025,0.00625,0.022900763358778626,0.6,2,128,369.445,300.0,143163.83000000002,143833.27500000002,Feasible,N/A
0.59,0.64,0.99375,0.005,0.00125,0.00625,0.022900763358778626,0.6,2,128,492.062,150.0,143163.83000000002,143805.89200000002,Feasible,N/A
0.59,0.65,0.99375,0.005,0.00125,0.00625,0.022900763358778626,0.6,2,128,492.062,150.0,143163.83000000002,143805.89200000002,Feasible,N/A
0.59,0.66,0.99375,0.005,0.00125,0.00625,0.022900763358778626,0.6,2,128,492.062,150.0,143163.83000000002,143805.89200000002,Feasible,N/A
0.59,0.67,0.99375,0.005,0.00125,0.00625,0.022900763358778626,0.6,2,128,492.062,150.0,143163.83000000002,143805.89200000002,Feasible,N/A
